image_id	region_id	caption	scene_graph
2342090	3522435	the ground beneath the skateboard	( ground , under , skateboard )
2385305	1860389	side table sitting against the wall	( side table , sit , against , wall )
2410660	187512	motel sign hanging on post .	( sign , hang , on , post ) , ( sign , is , motel )
2412841	133313	the cat is inside a box	( cat , inside , box )
2339143	3863089	the shoe on the man 's foot	( man , have , foot ) , ( shoe , on , foot )
2412666	141956	train is parked	( train , is , parked )
1216	4989616	the person is wearing a white cap .	( cap , is , white ) , ( person , wear , cap )
2340876	6098775	a mans face	( man , have , face )
2416268	4849167	white and black screen in back of class room	( screen , on back of , room ) , ( screen , is , black ) , ( screen , is , white )
2347402	3269337	a man playing frisbee on a beach .	( man , play , on , beach ) , ( man , play , frisbee )
2393501	1068090	planes flying closely together	( plane , fly , next to , plane:1 )
2342713	3492735	cable hanging from the surfboard	( cable , hang , from , surfboard )
2408919	271302	woman talking on cellphone during race	( woman , talk , on , cellphone ) , ( woman , in , race )
2389598	1255772	someone sitting on the bench	( person , sit , on , bench )
2403504	590673	a young boy playing with the cake	( boy , play , with , cake ) , ( boy , is , young )
2417177	4892384	blue car on the highway	( car , on , highway ) , ( car , is , blue )
2367388	2315328	a blonde girl with a bag	( girl , with , bag ) , ( girl , is , blonde )
2417258	5504447	the laptop is on the deck	( laptop , on , deck )
2346643	3305644	person flying a kite on the beach	( person , on , beach ) , ( person , fly , kite )
2400802	717210	the man is hitting the ball	( man , hit , ball )
2325955	4293145	weeds growing on side next to gravel	( weeds , grow , next to , gravel )
2360530	2642897	pizza is under window	( pizza , under , window )
2319727	4390853	living room with picture on wall .	( picture , on , wall ) , ( living room , with , picture )
2319401	4406348	the clock is hanging from the ceiling .	( clock , hang , from , ceiling )
2343632	3448712	a round bush at the corner of a sidewalk	( bush , is , round ) , ( bush , in corner of , sidewalk )
2374108	1993458	blue skies with white puffy clouds	( clouds , is , puffy ) , ( skies , with , clouds ) , ( clouds , is , white ) , ( skies , is , blue )
2336132	3652960	white stove in the kitchen	( stove , is , white ) , ( stove , in , kitchen )
2321846	4691545	several people sitting in bleachers	( people , sit , in , bleachers )
2319676	4393181	the driver of the truck is a man .	( truck , have , driver ) , ( driver , is , man )
1592113	5361140	man wearing jeans	( man , wear , jeans )
2417044	5500016	the feet of the bear .	( bear , have , feet ) , ( feet , is , 2 )
713647	5996108	cab on the front of truck body	( cab , in front of , truck body )
2417132	5502142	leaves hang over giraffe	( leaves , hang , over , giraffe )
2414585	60645	a sign beside railroad tracks	( sign , beside , railroad tracks )
2334236	3743585	the brown head of the dog	( head , is , brown ) , ( head , on , dog )
2351746	3062026	woman sitting on a bus	( woman , sit , on , bus )
2400947	710384	illustrations of president barack obama	( president , have , illustrations )
2350875	3103493	this flamingo 's feathers are spread	( feathers , is , spread ) , ( flamingo , have , feathers )
2395790	957208	girl laying on surfboard in the surf	( girl , in , surf ) , ( girl , lay , on , surfboard )
2347595	3260117	heard of elephants walking	( elephants , is , walking )
2355912	2863112	white planter containing flowers	( planter , contain , flowers ) , ( planter , is , white )
2413269	112443	a man skiing down the slope	( man , ski , down , slope )
2330756	4064039	a wooden box under some onions	( box , is , wooden ) , ( box , under , onions )
2333843	3762321	wooden pillars holding up front porch	( front porch , is , up ) , ( pillars , hold , front porch ) , ( pillars , is , wooden )
2370758	2154127	dog looking out the window	( dog , look , out , window )
2369736	2203239	pink boxes on the ground	( boxes , is , pink ) , ( boxes , on , ground )
2410181	210334	smiling man wearing a black jacket .	( man , is , smiling ) , ( man , wear , jacket ) , ( jacket , is , black )
2320293	4363896	child sitting on chair at table	( child , sit , on , chair ) , ( child , sit , at , table )
2367416	2313921	fire hydrant near the street	( fire hydrant , near , street )
2341541	3548824	his shorts are red with a design in them	( man , wear , shorts ) , ( shorts , is , red ) , ( design , in , shorts )
2380931	1472678	man carrying surfboard	( man , carry , surfboard )
2366118	2376080	this is a person	( person )
713836	5708865	person sitting on the white wall	( wall , is , white ) , ( person , sit , on , wall )
2349651	3161672	the man is surrounded by water	( water , surround , man )
2406972	364042	little girl sitting in a chair	( girl , is , little ) , ( girl , sit , in , chair )
2412060	170652	three horses grazing in pasture	( horses , graze , in , pasture ) , ( horses , is , 3 )
2374141	1991875	woman taking on a cell phone	( woman , hold , cellphone )
2316501	5446255	man with mustache sitting cross legged	( man , is , sitting cross legged ) , ( man , have , mustache ) , ( man , have , leg )
2315898	4777121	a rusty pole on side of building	( pole , on side of , building ) , ( pole , is , rusty )
2354851	2913713	a bear standing on grass	( bear , stand , on , grass )
2409898	223982	cat sits in a carpet	( cat , sit , in , carpet )
61592	5641431	green grass on the baseball field	( grass , is , green ) , ( grass , on , baseball field )
2322219	4671590	a child holding a phone	( child , hold , phone )
2370548	2164236	the front windshield on a tour bus	( front windshield , on , tour bus )
2340648	3591588	autumn leaves floating in a puddle	( autumn leaves , float , in , puddle )
2378807	1573243	dark fern above white bathroom sink	( sink , in , bathroom ) , ( fern , is , dark ) , ( fern , above , sink ) , ( sink , is , white )
2387813	1340923	pier extending out into water .	( pier , extend , into , water )
2414026	76384	the girl 's right leg .	( girl , have , right leg )
2324059	4583770	man is on a surfboard	( man , on , surfboard )
2348607	3211977	the giraffe is laying on the ground	( giraffe , lay , on , ground )
2374369	1980953	brown towels hanging on the wall .	( towels , hang , on , wall ) , ( towels , is , brown )
2377672	1627417	a double-headed streetlamp, beneath which two men read a poster, a schedule, titled white on blue	( streetlamp , is , double-headed ) , ( title , is , white ) , ( poster , is , blue ) , ( men , under , streetlamp ) , ( poster , have , title ) , ( men , is , 2 ) , ( men , read , poster )
2407339	346624	travel bag on the woman 's shoulder .	( travel bag , on , shoulder ) , ( woman , have , travel bag )
2382082	1418328	dog is in the beach	( dog , in , beach )
2406126	404550	man playing croquet .	( man , play , croquet )
2362300	2558071	a bracelet on a man 's wrist	( bracelet , on , wrist ) , ( man , have , wrist )
2331832	4012252	a thumb on the side of a cell phone .	( thumb , on side of , cellphone )
2406668	378295	a person is holding a black umbrella with a yellow, red, and blue logo on it.	( logo , is , yellow ) , ( logo , is , blue ) , ( person , hold , umbrella ) , ( umbrella , is , black ) , ( logo , is , red ) , ( logo , on , umbrella )
2329574	4120137	woman catching frisbee	( woman , catch , frisbee )
2339243	3858217	banana sticking out of a pocket	( banana , stick , out of , pocket )
2386082	1823561	group of people looking up to the sky	( people , look , up to , sky ) , ( people , is , group of )
2342986	3479500	mint green tiles on the walls	( tiles , on , walls ) , ( tiles , is , mint green )
1159632	5312627	man standing near motorcycle	( man , stand , near , motorcycle )
2380932	1472608	shrimp dish on top of blue plate	( shrimp , on top of , plate ) , ( plate , is , blue )
2337662	3933828	two cats are displayed on the screen .	( screen , display , cats ) , ( cats , is , 2 )
2406676	377945	a fluffy ear on a head	( ear , on , head ) , ( ear , is , fluffy )
2329277	5876250	two guys holding an orange snowboard	( people , is , 2 ) , ( snowboard , is , orange ) , ( people , hold , snowboard )
2410778	522752	man walking with a suitcase	( man , walk , with , suitcase )
2342992	3479194	the tree is next to the lamp post .	( tree , next to , lamp post )
2403053	612278	a mirror built into a dresser .	( mirror , p:build , into , dresser )
2333137	3796099	a car parked on the side of a street	( car , p:park , on side of , street )
2367911	2289814	palm tree behind the bus	( palm tree , behind , bus )
2412712	139645	open cardboard box across from couple	( cardboard box , across from , couple ) , ( cardboard box , is , open )
2356045	2856507	red wagon parked in street	( wagon , is , red ) , ( wagon , p:park , in , street )
2402004	662477	archway behind clock	( archway , behind , clock )
285920	5209788	woman walking by with a black bag .	( bag , is , black ) , ( woman , walk , with , bag )
713410	5267021	the man has a beard	( man , have , beard )
2331001	5848376	boat floats along river	( boat , float , along , river )
2401915	664493	a green plant in front of a zebra	( plant , in front of , zebra ) , ( plant , is , green )
2380095	1512541	he is in a green & red wagon	( man , in , wagon ) , ( wagon , is , green ) , ( wagon , is , red )
2343864	3437784	white ceiling in the room	( ceiling , is , white ) , ( ceiling , in , room )
2379974	1518410	the hands of a clock	( hands , on face of , clock )
2370729	2155549	sign on the sidewalk	( sign , on , sidewalk )
2374129	1992476	there are many towers on the palace	( towers , on , palace )
2315419	4799287	giraffes eating from trees	( giraffes , eat , from , trees )
2341799	3536337	man dressed like a woman standing at the back of a bus	( man , stand , on back of , bus )
2397959	853746	dirt trails abound	( trails , is , dirt )
2372969	2048938	bird standing on a fence	( bird , stand , on , fence )
2417962	4929650	midsize bear in front of green bushes .	( bushes , is , green ) , ( bear , is , midsize ) , ( bear , in front of , bushes )
2357454	2789739	the bowls are on a wood counter	( bowls , on , counter ) , ( counter , is , wooden )
2391421	1167634	four people gathered in a living room	( people , gather , in , living room ) , ( people , is , 4 )
2393272	1079106	pole holding street signs	( pole , hold , street signs )
2373093	2042901	both wheels are touching the ground .	( wheels , touch , ground )
2390030	1235050	bright red wheeled suitcase	( suitcase , is , bright red ) , ( suitcase , have , wheels )
2335573	3679539	man is wearing a red shirt	( shirt , is , red ) , ( man , wear , shirt )
2329535	4122025	a bouquet of flowers in a vase	( flowers , in , vase )
2320461	4758084	water springing out of a fountain	( fountain , pour , out of , water )
2365915	2385787	a microphone in a person 's hand	( person , have , hand ) , ( microphone , in , hand )
2413043	123594	a lot of trees	( trees )
2356468	2836170	flag on wooden stick in right hand	( flag , in , right hand ) , ( flag , on , stick ) , ( stick , is , wooden )
2340317	3807527	carrot in round bowl	( bowl , is , round ) , ( carrot , in , bowl )
2317484	4499041	red liquid on the counter	( liquid , on , counter ) , ( liquid , is , red )
2394168	1036314	light green blanket on a bed	( blanket , on , bed ) , ( blanket , is , light green )
2377377	1641396	horse jumping wooden fence	( fence , is , wooden ) , ( horse , jump , fence )
